trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
5151061893447680:15,10:45:00,10:45:00,zenbus:StopPoint:SP:826680004:LOC,18,,,,5776,
5151061893447680:15,10:45:00,10:45:00,zenbus:StopPoint:SP:824780004:LOC,19,,,,6127,
5151061893447680:15,10:46:00,10:46:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,6311,
5151061893447680:15,10:46:00,10:46:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,6441,
5151061893447680:15,10:47:00,10:47:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,6728,
5151061893447680:15,10:48:00,10:48:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,6974,
5151061893447680:16,10:37:00,10:37:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,24,
5151061893447680:16,10:40:00,10:40:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,434,
5151061893447680:16,10:42:00,10:42:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,724,
5151061893447680:16,10:44:00,10:44:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1086,
5151061893447680:16,10:46:00,10:46:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1359,
5151061893447680:16,10:49:00,10:49:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,2307,
5151061893447680:16,10:49:00,10:49:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,2436,
5151061893447680:16,10:50:00,10:50:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2723,
5151061893447680:16,10:51:00,10:51:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2975,
5151061893447680:16,10:53:00,10:53:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,3442,
5151061893447680:16,10:54:00,10:54:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3658,
5151061893447680:16,10:54:00,10:54:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3811,
5151061893447680:16,10:55:00,10:55:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,4284,
5151061893447680:16,10:56:00,10:56:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4573,
5151061893447680:16,10:57:00,10:57:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4726,
5151061893447680:16,10:58:00,10:58:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4877,
5151061893447680:17,10:52:00,10:52:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,24,
5151061893447680:17,10:55:00,10:55:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,434,
5151061893447680:17,10:57:00,10:57:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,724,
5151061893447680:17,10:59:00,10:59:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1086,
5151061893447680:17,11:01:00,11:01:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1359,
5151061893447680:17,11:04:00,11:04:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,2307,
5151061893447680:17,11:04:00,11:04:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,2436,
5151061893447680:17,11:05:00,11:05:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2723,
5151061893447680:17,11:06:00,11:06:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2975,
5151061893447680:17,11:08:00,11:08:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,3442,
5151061893447680:17,11:09:00,11:09:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3658,
5151061893447680:17,11:09:00,11:09:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3811,
5151061893447680:17,11:10:00,11:10:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,4284,
5151061893447680:17,11:11:00,11:11:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4573,
5151061893447680:17,11:12:00,11:12:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4726,
5151061893447680:17,11:13:00,11:13:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4877,
5151061893447680:18,11:07:00,11:07:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,24,
5151061893447680:18,11:10:00,11:10:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,434,
5151061893447680:18,11:12:00,11:12:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,724,
5151061893447680:18,11:14:00,11:14:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1086,
5151061893447680:18,11:16:00,11:16:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1359,
5151061893447680:18,11:19:00,11:19:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,2307,
5151061893447680:18,11:19:00,11:19:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,2436,
5151061893447680:18,11:20:00,11:20:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2723,
5151061893447680:18,11:21:00,11:21:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2975,
5151061893447680:18,11:23:00,11:23:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,3442,
5151061893447680:18,11:24:00,11:24:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3658,
5151061893447680:18,11:24:00,11:24:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3811,
5151061893447680:18,11:25:00,11:25:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,4284,
5151061893447680:18,11:26:00,11:26:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4573,
5151061893447680:18,11:27:00,11:27:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4726,
5151061893447680:18,11:28:00,11:28:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4877,
5151061893447680:19,11:22:00,11:22:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,0,
5151061893447680:19,11:26:00,11:26:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,406,
5151061893447680:19,11:29:00,11:29:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,696,
5151061893447680:19,11:30:00,11:30:00,zenbus:StopPoint:SP:824770004:LOC,3,,,,975,
5151061893447680:19,11:32:00,11:32:00,zenbus:StopPoint:SP:839690003:LOC,4,,,,1438,
5151061893447680:19,11:33:00,11:33:00,zenbus:StopPoint:SP:810270003:LOC,5,,,,1860,
5151061893447680:19,11:34:00,11:34:00,zenbus:StopPoint:SP:854940004:LOC,6,,,,2046,
5151061893447680:19,11:34:00,11:34:00,zenbus:StopPoint:SP:826660003:LOC,7,,,,2249,
5151061893447680:19,11:34:00,11:34:00,zenbus:StopPoint:SP:853940013:LOC,8,,,,2730,
5151061893447680:19,11:37:00,11:37:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,3297,
5151061893447680:19,11:40:00,11:40:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,3570,
5151061893447680:19,11:43:00,11:43:00,zenbus:StopPoint:SP:826690004:LOC,13,,,,4239,
5151061893447680:19,11:43:00,11:43:00,zenbus:StopPoint:SP:831800005:LOC,14,,,,4540,
5151061893447680:19,11:45:00,11:45:00,zenbus:StopPoint:SP:836670001:LOC,15,,,,4975,
5151061893447680:19,11:45:00,11:45:00,zenbus:StopPoint:SP:839690006:LOC,16,,,,5090,
5151061893447680:19,11:46:00,11:46:00,zenbus:StopPoint:SP:826710003:LOC,17,,,,5457,
5151061893447680:19,11:47:00,11:47:00,zenbus:StopPoint:SP:826680004:LOC,18,,,,5776,
5151061893447680:19,11:47:00,11:47:00,zenbus:StopPoint:SP:824780004:LOC,19,,,,6127,
5151061893447680:19,11:48:00,11:48:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,6311,
5151061893447680:19,11:48:00,11:48:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,6441,
5151061893447680:19,11:49:00,11:49:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,6728,
5151061893447680:19,11:50:00,11:50:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,6974,
5151061893447680:20,11:37:00,11:37:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,24,
5151061893447680:20,11:41:00,11:41:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,434,
5151061893447680:20,11:44:00,11:44:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,724,
5151061893447680:20,11:46:00,11:46:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1086,
5151061893447680:20,11:49:00,11:49:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1359,
5151061893447680:20,11:52:00,11:52:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,2307,
5151061893447680:20,11:52:00,11:52:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,2436,
5151061893447680:20,11:53:00,11:53:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2723,
5151061893447680:20,11:54:00,11:54:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2975,
5151061893447680:20,11:57:00,11:57:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,3442,
5151061893447680:20,11:58:00,11:58:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3658,
5151061893447680:20,11:58:00,11:58:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3811,
5151061893447680:20,11:59:00,11:59:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,4284,
5151061893447680:20,12:00:00,12:00:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4573,
5151061893447680:20,12:01:00,12:01:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4726,
5151061893447680:20,12:02:00,12:02:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4877,
5151061893447680:21,11:50:00,11:50:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,19,
5151061893447680:21,11:54:00,11:54:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,430,
5151061893447680:21,11:57:00,11:57:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,720,
5151061893447680:21,11:59:00,11:59:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1082,
5151061893447680:21,12:02:00,12:02:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1355,
5151061893447680:21,12:05:00,12:05:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2191,
5151061893447680:21,12:06:00,12:06:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2442,
5151061893447680:21,12:09:00,12:09:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,2911,
5151061893447680:21,12:10:00,12:10:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3126,
5151061893447680:21,12:10:00,12:10:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3279,
5151061893447680:21,12:11:00,12:11:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,3752,
5151061893447680:21,12:12:00,12:12:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4042,
5151061893447680:21,12:13:00,12:13:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4194,
5151061893447680:21,12:14:00,12:14:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4347,
5151061893447680:22,12:07:00,12:07:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,19,
5151061893447680:22,12:11:00,12:11:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,430,
5151061893447680:22,12:14:00,12:14:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,720,
5151061893447680:22,12:16:00,12:16:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1082,
5151061893447680:22,12:19:00,12:19:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1355,
5151061893447680:22,12:22:00,12:22:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2191,
5151061893447680:22,12:23:00,12:23:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2442,
5151061893447680:22,12:27:00,12:27:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,2911,
5151061893447680:22,12:28:00,12:28:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3126,
5151061893447680:22,12:28:00,12:28:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3279,
5151061893447680:22,12:29:00,12:29:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,3752,
5151061893447680:22,12:30:00,12:30:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4042,
5151061893447680:22,12:31:00,12:31:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4194,
5151061893447680:22,12:32:00,12:32:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4347,
5151061893447680:23,12:22:00,12:22:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,0,
5151061893447680:23,12:26:00,12:26:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,409,
5151061893447680:23,12:29:00,12:29:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,700,
5151061893447680:23,12:30:00,12:30:00,zenbus:StopPoint:SP:824770004:LOC,3,,,,978,
5151061893447680:23,12:32:00,12:32:00,zenbus:StopPoint:SP:839690003:LOC,4,,,,1441,
5151061893447680:23,12:33:00,12:33:00,zenbus:StopPoint:SP:810270003:LOC,5,,,,1863,
5151061893447680:23,12:34:00,12:34:00,zenbus:StopPoint:SP:854940004:LOC,6,,,,2049,
5151061893447680:23,12:34:00,12:34:00,zenbus:StopPoint:SP:826660003:LOC,7,,,,2252,
5151061893447680:23,12:34:00,12:34:00,zenbus:StopPoint:SP:853940013:LOC,8,,,,2734,
5151061893447680:23,12:37:00,12:37:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,3296,
5151061893447680:23,12:40:00,12:40:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,3563,
5151061893447680:23,12:43:00,12:43:00,zenbus:StopPoint:SP:826690004:LOC,13,,,,4232,
5151061893447680:23,12:43:00,12:43:00,zenbus:StopPoint:SP:831800005:LOC,14,,,,4533,
5151061893447680:23,12:45:00,12:45:00,zenbus:StopPoint:SP:836670001:LOC,15,,,,4969,
5151061893447680:23,12:45:00,12:45:00,zenbus:StopPoint:SP:839690006:LOC,16,,,,5244,
5151061893447680:24,13:05:00,13:05:00,zenbus:StopPoint:SP:839690006:LOC,16,,,,1,
5151061893447680:24,13:06:00,13:06:00,zenbus:StopPoint:SP:826710003:LOC,17,,,,391,
5151061893447680:24,13:07:00,13:07:00,zenbus:StopPoint:SP:826680004:LOC,18,,,,709,
5151061893447680:24,13:07:00,13:07:00,zenbus:StopPoint:SP:824780004:LOC,19,,,,1060,
5151061893447680:24,13:09:00,13:09:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,1210,
5151061893447680:24,13:10:00,13:10:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,1460,
5151061893447680:24,13:13:00,13:13:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,1904,
5151061893447680:24,13:14:00,13:14:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,2137,
5151061893447680:24,13:14:00,13:14:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,2273,
5151061893447680:24,13:15:00,13:15:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,2751,
5151061893447680:24,13:16:00,13:16:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,3036,
5151061893447680:24,13:17:00,13:17:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,3187,
5151061893447680:24,13:18:00,13:18:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,3337,
5151061893447680:25,13:07:00,13:07:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,19,
5151061893447680:25,13:10:00,13:10:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,430,
5151061893447680:25,13:12:00,13:12:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,720,
5151061893447680:25,13:14:00,13:14:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1082,
5151061893447680:25,13:16:00,13:16:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1355,
5151061893447680:25,13:19:00,13:19:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2191,
5151061893447680:25,13:20:00,13:20:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2442,
5151061893447680:25,13:23:00,13:23:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,2911,
5151061893447680:25,13:24:00,13:24:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3126,
5151061893447680:25,13:24:00,13:24:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3279,
5151061893447680:25,13:25:00,13:25:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,3752,
5151061893447680:25,13:26:00,13:26:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4042,
5151061893447680:25,13:27:00,13:27:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4194,
5151061893447680:25,13:28:00,13:28:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4347,
5151061893447680:26,13:22:00,13:22:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,1,
5151061893447680:26,13:26:00,13:26:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,415,
5151061893447680:26,13:29:00,13:29:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,705,
5151061893447680:26,13:30:00,13:30:00,zenbus:StopPoint:SP:824770004:LOC,3,,,,984,
5151061893447680:26,13:32:00,13:32:00,zenbus:StopPoint:SP:839690003:LOC,4,,,,1447,
5151061893447680:26,13:33:00,13:33:00,zenbus:StopPoint:SP:810270003:LOC,5,,,,1868,
5151061893447680:26,13:34:00,13:34:00,zenbus:StopPoint:SP:854940004:LOC,6,,,,2054,
5151061893447680:26,13:34:00,13:34:00,zenbus:StopPoint:SP:826660003:LOC,7,,,,2258,
5151061893447680:26,13:34:00,13:34:00,zenbus:StopPoint:SP:853940013:LOC,8,,,,2739,
5151061893447680:26,13:37:00,13:37:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,3305,
5151061893447680:26,13:40:00,13:40:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,3578,
5151061893447680:26,13:42:00,13:42:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,4542,
5151061893447680:26,13:42:00,13:42:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,4671,
5151061893447680:26,13:43:00,13:43:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,4958,
5151061893447680:26,13:44:00,13:44:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,5204,
5151061893447680:27,13:37:00,13:37:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,24,
5151061893447680:27,13:41:00,13:41:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,434,
5151061893447680:27,13:44:00,13:44:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,724,
5151061893447680:27,13:46:00,13:46:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1086,
5151061893447680:27,13:49:00,13:49:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1359,
5151061893447680:27,13:52:00,13:52:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,2307,
5151061893447680:27,13:52:00,13:52:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,2436,
5151061893447680:27,13:53:00,13:53:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2723,
5151061893447680:27,13:54:00,13:54:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2975,
5151061893447680:27,13:57:00,13:57:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,3442,
5151061893447680:27,13:58:00,13:58:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3658,
5151061893447680:27,13:58:00,13:58:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3811,
5151061893447680:27,13:59:00,13:59:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,4284,
5151061893447680:27,14:00:00,14:00:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4573,
5151061893447680:27,14:01:00,14:01:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4726,
5151061893447680:27,14:02:00,14:02:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4877,
5151061893447680:28,13:50:00,13:50:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,24,
5151061893447680:28,13:54:00,13:54:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,434,
5151061893447680:28,13:57:00,13:57:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,724,
5151061893447680:28,13:59:00,13:59:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1086,
5151061893447680:28,14:02:00,14:02:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1359,
5151061893447680:28,14:04:00,14:04:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,2307,
5151061893447680:28,14:04:00,14:04:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,2436,
5151061893447680:28,14:05:00,14:05:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2723,
5151061893447680:28,14:06:00,14:06:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2975,
5151061893447680:28,14:09:00,14:09:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,3442,
5151061893447680:28,14:10:00,14:10:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3658,
5151061893447680:28,14:10:00,14:10:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3811,
5151061893447680:28,14:11:00,14:11:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,4284,
5151061893447680:28,14:12:00,14:12:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4573,
5151061893447680:28,14:13:00,14:13:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4726,
5151061893447680:28,14:14:00,14:14:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4877,
5151061893447680:29,14:07:00,14:07:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,24,
5151061893447680:29,14:10:00,14:10:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,434,
5151061893447680:29,14:12:00,14:12:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,724,
5151061893447680:29,14:14:00,14:14:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1086,
5151061893447680:29,14:16:00,14:16:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1359,
5151061893447680:29,14:19:00,14:19:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,2307,
5151061893447680:29,14:19:00,14:19:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,2436,
5151061893447680:29,14:20:00,14:20:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2723,
5151061893447680:29,14:21:00,14:21:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2975,
5151061893447680:29,14:23:00,14:23:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,3442,
5151061893447680:29,14:24:00,14:24:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3658,
5151061893447680:29,14:24:00,14:24:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3811,
5151061893447680:29,14:25:00,14:25:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,4284,
5151061893447680:29,14:26:00,14:26:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4573,
5151061893447680:29,14:27:00,14:27:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4726,
5151061893447680:29,14:28:00,14:28:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4877,
5151061893447680:30,14:22:00,14:22:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,0,
5151061893447680:30,14:26:00,14:26:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,409,
5151061893447680:30,14:29:00,14:29:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,700,
5151061893447680:30,14:30:00,14:30:00,zenbus:StopPoint:SP:824770004:LOC,3,,,,978,
5151061893447680:30,14:32:00,14:32:00,zenbus:StopPoint:SP:839690003:LOC,4,,,,1441,
5151061893447680:30,14:33:00,14:33:00,zenbus:StopPoint:SP:810270003:LOC,5,,,,1863,
5151061893447680:30,14:34:00,14:34:00,zenbus:StopPoint:SP:854940004:LOC,6,,,,2049,
5151061893447680:30,14:34:00,14:34:00,zenbus:StopPoint:SP:826660003:LOC,7,,,,2252,
5151061893447680:30,14:34:00,14:34:00,zenbus:StopPoint:SP:853940013:LOC,8,,,,2734,
5151061893447680:30,14:37:00,14:37:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,3296,
5151061893447680:30,14:40:00,14:40:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,3563,
5151061893447680:30,14:43:00,14:43:00,zenbus:StopPoint:SP:826690004:LOC,13,,,,4232,
5151061893447680:30,14:43:00,14:43:00,zenbus:StopPoint:SP:831800005:LOC,14,,,,4533,
5151061893447680:30,14:45:00,14:45:00,zenbus:StopPoint:SP:836670001:LOC,15,,,,4969,
5151061893447680:30,14:45:00,14:45:00,zenbus:StopPoint:SP:839690006:LOC,16,,,,5244,
5151061893447680:31,14:37:00,14:37:00,zenbus:StopPoint:SP:843730008:LOC,0,,,,24,
5151061893447680:31,14:40:00,14:40:00,zenbus:StopPoint:SP:853090003:LOC,1,,,,434,
5151061893447680:31,14:42:00,14:42:00,zenbus:StopPoint:SP:834510003:LOC,2,,,,724,
5151061893447680:31,14:44:00,14:44:00,zenbus:StopPoint:SP:843740004:LOC,9,,,,1086,
5151061893447680:31,14:46:00,14:46:00,zenbus:StopPoint:SP:849270013:LOC,11,,,,1359,
5151061893447680:31,14:49:00,14:49:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,2307,
5151061893447680:31,14:49:00,14:49:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,2436,
5151061893447680:31,14:50:00,14:50:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,2723,
5151061893447680:31,14:51:00,14:51:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,2975,
5151061893447680:31,14:53:00,14:53:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,3442,
5151061893447680:31,14:54:00,14:54:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,3658,
5151061893447680:31,14:54:00,14:54:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,3811,
5151061893447680:31,14:55:00,14:55:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,4284,
5151061893447680:31,14:56:00,14:56:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,4573,
5151061893447680:31,14:57:00,14:57:00,zenbus:StopPoint:SP:858810005:LOC,29,,,,4726,
5151061893447680:31,14:58:00,14:58:00,zenbus:StopPoint:SP:843730008:LOC,30,,,,4877,
5151061893447680:32,15:05:00,15:05:00,zenbus:StopPoint:SP:839690006:LOC,16,,,,1,
5151061893447680:32,15:06:00,15:06:00,zenbus:StopPoint:SP:826710003:LOC,17,,,,390,
5151061893447680:32,15:07:00,15:07:00,zenbus:StopPoint:SP:826680004:LOC,18,,,,709,
5151061893447680:32,15:07:00,15:07:00,zenbus:StopPoint:SP:824780004:LOC,19,,,,1060,
5151061893447680:32,15:08:00,15:08:00,zenbus:StopPoint:SP:834490011:LOC,20,,,,1240,
5151061893447680:32,15:08:00,15:08:00,zenbus:StopPoint:SP:826700004:LOC,21,,,,1370,
5151061893447680:32,15:09:00,15:09:00,zenbus:StopPoint:SP:828690004:LOC,22,,,,1656,
5151061893447680:32,15:10:00,15:10:00,zenbus:StopPoint:SP:843730008:LOC,23,,,,1907,
5151061893447680:32,15:13:00,15:13:00,zenbus:StopPoint:SP:856840003:LOC,24,,,,2349,
5151061893447680:32,15:14:00,15:14:00,zenbus:StopPoint:SP:834500003:LOC,25,,,,2582,
5151061893447680:32,15:14:00,15:14:00,zenbus:StopPoint:SP:854950005:LOC,26,,,,2718,
5151061893447680:32,15:15:00,15:15:00,zenbus:StopPoint:SP:831810006:LOC,27,,,,3197,
5151061893447680:32,15:16:00,15:16:00,zenbus:StopPoint:SP:843690019:LOC,28,,,,3481,
